method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters,combination
CVAE+ResGCN,A1_source_corruption,medium_real,0,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,38.26093673706055,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.10570526123047,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,2,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.781103134155273,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,3,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.16705131530762,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,4,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,23.273229598999023,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.199880599975586,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,6,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,47.90306091308594,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,7,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,58.53581428527832,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,8,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.62192344665527,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,9,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.225961685180664,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,10,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,50.421953201293945,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,48.09284210205078,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,12,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.21009063720703,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,13,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.896020889282227,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,14,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,26.398897171020508,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,15,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.5611572265625,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,16,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,28.56278419494629,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,17,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,48.02989959716797,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,18,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.954092025756836,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,19,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,24.744033813476562,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,20,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.877330780029297,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,21,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,33.167123794555664,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,22,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.124996185302734,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,23,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.188913345336914,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,24,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.36610984802246,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,25,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,57.44481086730957,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,26,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,43.51210594177246,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,27,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.83203125,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,28,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,49.68094825744629,9,CVAE+ResGCN
CVAE+ResGCN,A1_source_corruption,medium_real,29,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,30.291080474853516,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,0,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,27.810096740722656,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,1,ETL_FX_STOCK_6_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,32.49406814575195,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,2,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,38.16390037536621,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,3,ETL_FX_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,29.241085052490234,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,4,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,33.174991607666016,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,5,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,40.410757064819336,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,6,ETL_FX_STOCK_6_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,32.57918357849121,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,7,ETL_FX_STOCK_12_PRICE,REPORT_STRESS,71,0,0,0,0.014084507042253521,1.0,40.944814682006836,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,8,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,20.074844360351562,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,9,ETL_FX_STOCK_6_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,37.8720760345459,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,10,ETL_FX_STOCK_10_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,22.587060928344727,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,11,ETL_FX_STOCK_2_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,32.37605094909668,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,12,ETL_FX_STOCK_8_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,35.78805923461914,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,13,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,23.781776428222656,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,14,ETL_FX_STOCK_2_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,33.05411338806152,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,15,ETL_FX_STOCK_12_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,22.07803726196289,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,16,ETL_FX_STOCK_7_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,35.80212593078613,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,17,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,28.483867645263672,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,18,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,29.42371368408203,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,19,ETL_FX_STOCK_8_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,35.82406044006348,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,20,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,38.726091384887695,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,21,ETL_FX_STOCK_4_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,35.516977310180664,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,22,ETL_FX_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,62.088966369628906,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,23,ETL_FX_STOCK_1_PRICE,REPORT_STRESS,63,0,0,0,0.015873015873015872,1.0,42.90509223937988,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,24,ETL_FX_STOCK_5_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,32.45711326599121,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,25,ETL_FX_STOCK_7_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,30.384063720703125,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,26,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,37.180185317993164,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,27,ETL_FX_STOCK_1_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,56.13303184509277,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,28,ETL_FX_STOCK_8_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,24.550199508666992,9,CVAE+ResGCN
CVAE+ResGCN,A2_etl_logic_error,medium_real,29,ETL_FX_STOCK_12_PRICE,REPORT_STRESS,70,0,0,0,0.014285714285714285,1.0,35.1870059967041,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,0,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,44.34514045715332,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,1,FEAT_VOL20_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,50.07314682006836,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,2,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.645919799804688,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,3,FEAT_VOL20_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,54.14700508117676,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,4,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,28.13410758972168,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,5,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,24.921178817749023,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,6,FEAT_VOL20_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,33.29777717590332,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,7,FEAT_VOL20_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.37304496765137,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,8,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.13214874267578,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,9,FEAT_VOL20_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.531240463256836,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,10,FEAT_VOL20_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,26.326894760131836,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,26.51500701904297,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,12,FEAT_VOL20_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.85813331604004,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,13,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,36.98372840881348,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,45.00007629394531,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,15,FEAT_VOL20_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.69483757019043,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,16,FEAT_VOL20_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.75918960571289,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,17,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,40.24863243103027,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,18,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.575969696044922,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,19,FEAT_VOL20_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.017967224121094,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,20,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.83799171447754,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,21,FEAT_VOL20_STOCK_4_PRICE,REPORT_STRESS,63,0,0,0,0.015873015873015872,1.0,45.99285125732422,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,22,FEAT_VOL20_STOCK_10_PRICE,REPORT_STRESS,63,0,0,0,0.015873015873015872,1.0,31.9979190826416,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,23,FEAT_VOL20_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.927108764648438,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,24,FEAT_VOL20_STOCK_5_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,33.78605842590332,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,25,FEAT_VOL20_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.87515449523926,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,26,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.5949821472168,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,27,FEAT_VOL20_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,22.550106048583984,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,28,FEAT_VOL20_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,36.28897666931152,9,CVAE+ResGCN
CVAE+ResGCN,A3_feature_calc_error,medium_real,29,FEAT_VOL20_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,23.44512939453125,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,0,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,28.537988662719727,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,1,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,32.5169563293457,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,2,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,25.96879005432129,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,3,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,34.51204299926758,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,4,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,42.25802421569824,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,5,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,42.613983154296875,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,6,FEAT_SECTOR_A,REPORT_STRESS,1,1,1,1,1.0,0.8,31.700849533081055,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,7,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,27.64272689819336,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,8,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,29.841184616088867,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,9,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,38.09976577758789,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,10,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,32.84811973571777,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,11,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,26.55792236328125,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,12,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,45.68290710449219,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,13,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,23.869037628173828,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,14,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,31.464815139770508,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,15,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,56.50591850280762,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,16,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,27.363061904907227,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,17,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,39.51120376586914,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,18,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,25.52318572998047,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,19,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,41.166067123413086,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,20,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,23.138999938964844,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,21,FEAT_SECTOR_A,REPORT_STRESS,1,1,1,1,1.0,0.8,120.35512924194336,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,22,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,43.14303398132324,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,23,FEAT_SECTOR_A,REPORT_STRESS,1,1,1,1,1.0,0.8,23.43606948852539,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,24,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,43.49780082702637,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,25,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,42.279958724975586,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,26,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,35.93087196350098,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,27,FEAT_SECTOR_A,REPORT_STRESS,1,1,1,1,1.0,0.8,92.52405166625977,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,28,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,33.90693664550781,9,CVAE+ResGCN
CVAE+ResGCN,A4_aggregation_error,medium_real,29,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,31.139850616455078,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,0,SRC_STOCK_11_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,22.837162017822266,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,38.28573226928711,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,2,SRC_STOCK_11_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,46.15187644958496,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,3,SRC_STOCK_10_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,37.225961685180664,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,4,SRC_STOCK_9_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,36.31734848022461,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,32.43541717529297,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,6,SRC_STOCK_6_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,41.274070739746094,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,7,SRC_STOCK_12_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,76.9801139831543,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,8,SRC_STOCK_9_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,43.92504692077637,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,9,SRC_STOCK_6_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,47.16897010803223,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,10,SRC_STOCK_10_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,24.747133255004883,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,57.07883834838867,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,12,SRC_STOCK_8_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,32.63115882873535,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,13,SRC_STOCK_11_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,41.40520095825195,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,14,SRC_STOCK_2_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,24.5819091796875,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,15,SRC_STOCK_12_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,47.10102081298828,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,16,SRC_STOCK_7_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,79.72478866577148,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,17,SRC_STOCK_9_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,24.04022216796875,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,18,SRC_STOCK_11_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,27.69923210144043,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,19,SRC_STOCK_8_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,51.399946212768555,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,20,SRC_STOCK_11_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,41.56208038330078,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,21,SRC_STOCK_4_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,34.70635414123535,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,22,SRC_STOCK_10_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,22.060871124267578,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,23,SRC_STOCK_1_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,46.627044677734375,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,24,SRC_STOCK_5_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,31.92901611328125,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,25,SRC_STOCK_7_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,38.7730598449707,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,26,SRC_STOCK_11_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,33.55813026428223,9,CVAE+ResGCN
