method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
v2 w/o Ancestor Const,A4_aggregation_error,medium,19,FEAT_SECTOR_B,REPORT_LIMIT,59,0,0,0,0.01694915254237288,1.0,0.6120204925537109,9
Schema-Constraint,A4_aggregation_error,medium,19,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.006198883056640625,1
APA-RCA (Full),A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.6499290466308594,9
w/o Transform Weight,A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.6120204925537109,9
w/o Attenuation,A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,59,0,0,0,0.01694915254237288,1.0,1.1501312255859375,9
w/o Anomaly Score,A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6010532379150391,9
APA-RCA v2 (Full),A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.6051063537597656,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.6039142608642578,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.6008148193359375,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.5800724029541016,9
Schema-Constraint,A4_aggregation_error,medium,20,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA (Full),A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6480216979980469,9
w/o Transform Weight,A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6442070007324219,9
w/o Attenuation,A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6098747253417969,9
w/o Anomaly Score,A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,50,0,0,0,0.02,1.0,1.1210441589355469,9
APA-RCA v2 (Full),A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,47,0,0,0,0.02127659574468085,1.0,0.6110668182373047,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6051063537597656,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.5791187286376953,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,35,0,0,0,0.02857142857142857,1.0,0.637054443359375,9
Schema-Constraint,A4_aggregation_error,medium,21,FEAT_SECTOR_A,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA (Full),A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,54,0,0,0,0.018518518518518517,1.0,0.6339550018310547,9
w/o Transform Weight,A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,55,0,0,0,0.01818181818181818,1.0,0.6473064422607422,9
w/o Attenuation,A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6127357482910156,9
w/o Anomaly Score,A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6070137023925781,9
APA-RCA v2 (Full),A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,54,0,0,0,0.018518518518518517,1.0,0.6079673767089844,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,54,0,0,0,0.018518518518518517,1.0,1.1470317840576172,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,54,0,0,0,0.018518518518518517,1.0,0.5826950073242188,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6260871887207031,9
Schema-Constraint,A4_aggregation_error,medium,22,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA (Full),A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.6248950958251953,9
w/o Transform Weight,A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.644683837890625,9
w/o Attenuation,A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.6082057952880859,9
w/o Anomaly Score,A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,50,0,0,0,0.02,1.0,0.60272216796875,9
APA-RCA v2 (Full),A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.6139278411865234,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.6210803985595703,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.6268024444580078,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.6120204925537109,9
Schema-Constraint,A4_aggregation_error,medium,23,FEAT_SECTOR_A,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA (Full),A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.7202625274658203,9
w/o Transform Weight,A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.7021427154541016,9
w/o Attenuation,A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6983280181884766,9
w/o Anomaly Score,A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,50,0,0,0,0.02,1.0,0.7100105285644531,9
APA-RCA v2 (Full),A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.7131099700927734,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6840229034423828,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6258487701416016,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,19,0,0,0,0.05263157894736842,1.0,0.6320476531982422,9
Schema-Constraint,A4_aggregation_error,medium,24,FEAT_SECTOR_A,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0040531158447265625,1
APA-RCA (Full),A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,57,0,0,0,0.017543859649122806,1.0,0.6830692291259766,9
w/o Transform Weight,A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.659942626953125,9
w/o Attenuation,A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.6220340728759766,9
w/o Anomaly Score,A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6167888641357422,9
APA-RCA v2 (Full),A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,57,0,0,0,0.017543859649122806,1.0,0.6148815155029297,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,57,0,0,0,0.017543859649122806,1.0,0.5991458892822266,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,57,0,0,0,0.017543859649122806,1.0,0.6041526794433594,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,57,0,0,0,0.017543859649122806,1.0,0.6239414215087891,9
Schema-Constraint,A4_aggregation_error,medium,25,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0026226043701171875,1
APA-RCA (Full),A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.6380081176757812,9
w/o Transform Weight,A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,1.1420249938964844,9
w/o Attenuation,A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.6108283996582031,9
w/o Anomaly Score,A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6058216094970703,9
APA-RCA v2 (Full),A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6079673767089844,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.6108283996582031,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6108283996582031,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,0.5970001220703125,9
Schema-Constraint,A4_aggregation_error,medium,26,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA (Full),A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6361007690429688,9
w/o Transform Weight,A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,49,0,0,0,0.02040816326530612,1.0,0.6470680236816406,9
w/o Attenuation,A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6079673767089844,9
w/o Anomaly Score,A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,50,0,0,0,0.02,1.0,1.154184341430664,9
APA-RCA v2 (Full),A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6110668182373047,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.5970001220703125,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6260871887207031,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,29,0,0,0,0.034482758620689655,1.0,0.6108283996582031,9
Schema-Constraint,A4_aggregation_error,medium,27,FEAT_SECTOR_A,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA (Full),A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,49,0,0,0,0.02040816326530612,1.0,0.6339550018310547,9
w/o Transform Weight,A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6439685821533203,9
w/o Attenuation,A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,48,0,0,0,0.020833333333333332,1.0,0.6232261657714844,9
w/o Anomaly Score,A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6139278411865234,9
APA-RCA v2 (Full),A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,49,0,0,0,0.02040816326530612,1.0,0.6139278411865234,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,49,0,0,0,0.02040816326530612,1.0,1.1441707611083984,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,49,0,0,0,0.02040816326530612,1.0,0.5862712860107422,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.6361007690429688,9
Schema-Constraint,A4_aggregation_error,medium,28,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA (Full),A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6442070007324219,9
w/o Transform Weight,A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,46,0,0,0,0.021739130434782608,1.0,0.6489753723144531,9
w/o Attenuation,A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6170272827148438,9
w/o Anomaly Score,A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,51,0,0,0,0.0196078431372549,1.0,0.6127357482910156,9
APA-RCA v2 (Full),A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6160736083984375,9
v2 w/o Adaptive Weight,A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.6153583526611328,9
v2 w/o Score-inv Beta,A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.5998611450195312,9
v2 w/o Ancestor Const,A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,0.6196498870849609,9
Schema-Constraint,A4_aggregation_error,medium,29,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA (Full),A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6310939788818359,9
w/o Transform Weight,A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6620883941650391,9
w/o Attenuation,A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6237030029296875,9
w/o Anomaly Score,A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,23,0,0,0,0.043478260869565216,1.0,0.6248950958251953,9
APA-RCA v2 (Full),A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.61798095703125,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.5900859832763672,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5869865417480469,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6277561187744141,9
Schema-Constraint,A5_downstream_masking,medium,0,SRC_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,0.6480216979980469,9
w/o Transform Weight,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.6229877471923828,9
w/o Attenuation,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.61798095703125,9
w/o Anomaly Score,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,0.6258487701416016,9
APA-RCA v2 (Full),A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6260871887207031,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,0.5948543548583984,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6268024444580078,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6089210510253906,9
Schema-Constraint,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,0.6482601165771484,9
w/o Transform Weight,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,1.1949539184570312,9
w/o Attenuation,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,10,0,0,0,0.1,1.0,0.6158351898193359,9
w/o Anomaly Score,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,23,0,0,0,0.043478260869565216,1.0,0.6110668182373047,9
APA-RCA v2 (Full),A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.614166259765625,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,0.6139278411865234,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.5857944488525391,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6279945373535156,9
Schema-Constraint,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.6608963012695312,9
w/o Transform Weight,A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.6539821624755859,9
w/o Attenuation,A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.6229877471923828,9
w/o Anomaly Score,A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,23,0,0,0,0.043478260869565216,1.0,1.1887550354003906,9
APA-RCA v2 (Full),A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6160736083984375,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.5891323089599609,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.5848407745361328,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6239414215087891,9
Schema-Constraint,A5_downstream_masking,medium,3,SRC_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,10,0,0,0,0.1,1.0,0.6320476531982422,9
w/o Transform Weight,A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.6527900695800781,9
w/o Attenuation,A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,10,0,0,0,0.1,1.0,0.6208419799804688,9
w/o Anomaly Score,A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,0.6089210510253906,9
APA-RCA v2 (Full),A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6160736083984375,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,10,0,0,0,0.1,1.0,1.1410713195800781,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5900859832763672,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6251335144042969,9
Schema-Constraint,A5_downstream_masking,medium,4,SRC_STOCK_4_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6573200225830078,9
w/o Transform Weight,A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.659942626953125,9
w/o Attenuation,A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6189346313476562,9
w/o Anomaly Score,A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,0.6189346313476562,9
APA-RCA v2 (Full),A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6222724914550781,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6170272827148438,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5939006805419922,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6167888641357422,9
Schema-Constraint,A5_downstream_masking,medium,5,SRC_STOCK_4_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.63323974609375,9
w/o Transform Weight,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6511211395263672,9
w/o Attenuation,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6208419799804688,9
w/o Anomaly Score,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,21,0,0,0,0.047619047619047616,1.0,0.6120204925537109,9
APA-RCA v2 (Full),A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6198883056640625,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.5948543548583984,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.5869865417480469,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6160736083984375,9
Schema-Constraint,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6618499755859375,9
w/o Transform Weight,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6432533264160156,9
w/o Attenuation,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6148815155029297,9
w/o Anomaly Score,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,23,0,0,0,0.043478260869565216,1.0,0.61798095703125,9
APA-RCA v2 (Full),A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6151199340820312,9
v2 w/o Adaptive Weight,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.5908012390136719,9
v2 w/o Score-inv Beta,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6389617919921875,9
v2 w/o Ancestor Const,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6239414215087891,9
Schema-Constraint,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.0,0
APA-RCA (Full),A5_downstream_masking,medium,8,SRC_STOCK_4_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6690025329589844,9
w/o Transform Weight,A5_downstream_masking,medium,8,SRC_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,1.2748241424560547,9
w/o Attenuation,A5_downstream_masking,medium,8,SRC_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6067752838134766,9
w/o Anomaly Score,A5_downstream_masking,medium,8,SRC_STOCK_4_PRICE,REPORT_LIMIT,22,0,0,0,0.045454545454545456,1.0,0.6210803985595703,9
APA-RCA v2 (Full),A5_downstream_masking,medium,8,SRC_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6151199340820312,9
