method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,1,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.4150142669677734,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,2,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,1.5749931335449219,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,3,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,12,0,0,0,0.08333333333333333,1.0,1.4700889587402344,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,4,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,1.5239715576171875,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,5,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,1.4281272888183594,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,6,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.4700889587402344,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,7,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.447916030883789,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,8,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,1.4388561248779297,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,9,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.4481544494628906,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,10,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,12,0,0,0,0.08333333333333333,1.0,1.4998912811279297,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.461029052734375,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,12,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.5571117401123047,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,13,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,1.4650821685791016,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.5857219696044922,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,15,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.4579296112060547,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,16,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.413106918334961,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,17,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,1.6109943389892578,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,18,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,1.661062240600586,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,19,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.7590522766113281,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,20,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,1.6999244689941406,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,21,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,2.019643783569336,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,22,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,12,0,0,0,0.08333333333333333,1.0,1.7359256744384766,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,23,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.4500617980957031,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,24,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.432180404663086,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,25,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.3797283172607422,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,26,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,1.458883285522461,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,27,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.728057861328125,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,28,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.9288063049316406,9
blend_a00+APA+ResGCN,A3_feature_calc_error,medium_real,29,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,1.6760826110839844,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,0,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.5311241149902344,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,1,FEAT_SECTOR_A,REPORT_LIMIT,120,0,0,0,0.008333333333333333,1.0,1.4557838439941406,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,2,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.7969608306884766,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,3,FEAT_SECTOR_B,REPORT_LIMIT,117,0,0,0,0.008547008547008548,1.0,1.6829967498779297,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,4,FEAT_SECTOR_B,REPORT_LIMIT,117,0,0,0,0.008547008547008548,1.0,1.447916030883789,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,5,FEAT_SECTOR_B,REPORT_LIMIT,117,0,0,0,0.008547008547008548,1.0,1.4281272888183594,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,6,FEAT_SECTOR_A,REPORT_LIMIT,120,0,0,0,0.008333333333333333,1.0,1.6169548034667969,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,7,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.4829635620117188,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,8,FEAT_SECTOR_B,REPORT_LIMIT,117,0,0,0,0.008547008547008548,1.0,1.9359588623046875,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,9,FEAT_SECTOR_A,REPORT_LIMIT,120,0,0,0,0.008333333333333333,1.0,1.6849040985107422,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,10,FEAT_SECTOR_B,REPORT_LIMIT,117,0,0,0,0.008547008547008548,1.0,1.847982406616211,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,11,FEAT_SECTOR_A,REPORT_LIMIT,114,0,0,0,0.008771929824561403,1.0,1.750946044921875,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,12,FEAT_SECTOR_B,REPORT_LIMIT,124,0,0,0,0.008064516129032258,1.0,1.7578601837158203,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,13,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.4081001281738281,9
